"","code","lat","long","Water.T","pH","Cond","Turb","Chl","Secchi","Alkalinity","Ca","Mg","K","Na","Si","Cl","NO2","NO3","SO4","PO4","TN","TP","DO..","DO","Carbonate","Silicate","DOC","Waterdepth","MaxDepth","Lake_area","Shore_len","Shore_dev","Vol_total","Vol_res","Vol_src","Depth_avg","Dis_avg","Res_time","Slope_100","Wshd_area","Elevation","area_sub.Basin","area_waterbody","MAT","P.season","MAP","T.season","Connectivity","X..aquatic.habitat","Ecoregion","Freshwater.ecoregion","TRI","tri1","lanfdorm","geology","land.cover","HFP2009","Bare.Desert","Barren.Tundra","Cold.Grassland","Cool.Grasses.and.Shrubs","Cool.Southern.Hemisphere.Mixed.Forests","Corn.and.Beans.Cropland","Crops.and.Town","Crops..Grass..Shrubs","Dry.Woody.Scrub","Evergreen.Broadleaf.Forests","Evergreen.Forest.and.Fields","Fields.and.Woody.Savanna","Forest.and.Field","Glacier.Ice","Grass.Crops","Hot.and.Mild.Grasses.and.Shrubs","Inland.Water","Low.Sparse.Grassland","Montane.Tropical.Forests","Rice.Paddy.and.Field","Savanna..Woods.","Sea.Water","Seasonal.Tropical.Forest","Semi.Desert.Shrubs","Shrub.Deciduous","Shrub.Evergreen","Southern.Hemisphere.Mixed.Forest","Succulent.and.Thorn.Scrub","Tropical.Degraded.Forest","Tropical.Rainforest","Upland.Tundra","Urban","Wooded.Wet.Swamp","Woody.Savanna","Barren","Grassland.and.shrubs","Forests","Savanna","Rainforest","Wetland","Agriculture","Crops.and.town","Urban.1","Inland.water","lake_depth_ratio","lake_catch_ratio","catch_vol_ratio","region"
"559","Titicac_Ttcc-l-25",-15.98895,-69.37945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,91,83,859,1255,8e-04,45.89731476,"Lake",337,0,-9999,7,4,"Inland Water",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,91.01,0,0,0,0,0,0,6.85,0,0.12,0,0,0,0,0,0,0.2,0.07,0,8.72,0,0.07,0,0.2,0,0,0,91.01,71.7070788530466,0.141416834988275,0.0633685330347144,"Titicaca-lake"
"560","Titicac_Ttcc-l-26",-15.95081667,-69.26685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,94,81,818,1314,4e-04,88.17363891,"Lake",337,0,-9999,3,2,"Inland Water",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.29,0,0,0,0,0,0,1.55,0,0.1,0,0,0,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,98.29,71.7070788530466,0.141416834988275,0.0633685330347144,"Titicaca-lake"
"561","Titicac_Ttcc-l-27a",-16.03285,-69.1152,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,97,80,776,1514,8e-04,59.91309522,"Lake",337,0,-9999,4,1,"Inland Water",0,0.05,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0.29,89.26,0,0,0,0,0,0,8.04,0,0.23,0,0,0,0,0,0,0,0,0.05,10.48,0,0,0,0,0,0,0,89.26,71.7070788530466,0.141416834988275,0.0633685330347144,"Titicaca-lake"
"562","Titicac_Ttcc-l-27b",-16.03285,-69.1152,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,97,80,776,1514,8e-04,59.91309522,"Lake",337,0,-9999,3,2,"Inland Water",0,0.05,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0.29,89.26,0,0,0,0,0,0,8.04,0,0.23,0,0,0,0,0,0,0,0,0.05,10.48,0,0,0,0,0,0,0,89.26,71.7070788530466,0.141416834988275,0.0633685330347144,"Titicaca-lake"
"563","Titicac_Ttcc-l-28",-16.20666667,-68.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3906,102.2,7489.27002,76,76,740,1941,8e-04,59.91309522,"Central Andean wet puna",337,13,0.497358,4,4,"Semi Desert Shrubs",17,0,0,10.95,0,0,0.05,0.59,0,0,0,0.07,3.07,0,0,0,7.74,35.79,0,0,0,0.03,0,0,40.41,0,0.54,0,0,0,0.12,0,0,0,0.58,0,59.64,0.07,3.68,0.12,0,0.05,0.59,0,35.79,NA,NA,NA,"Titicaca-lake"
"564","Titicac_Ttcc-l-29",-16.09216667,-69.17558333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,99,82,817,1508,8e-04,45.89731476,"Lake",337,0,-9999,4,1,"Inland Water",0,0,0,3.56,0,0,0,0,0,0,0,0,0,0,0,0,0.49,86.92,0,0,0,0,0,0,8.78,0,0.08,0,0,0,0,0,0,0,0,0,12.91,0,0,0,0,0,0,0,86.92,71.7070788530466,0.141416834988275,0.0633685330347144,"Titicaca-lake"
"565","Titicac_Ttcc-l-2a",-16.18666667,-69.16333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,99,84,830,1556,8e-04,45.89731476,"Lake",337,0,-9999,4,2,"Inland Water",0,0,0,13.33,0,0,0,0.16,0,0,0,0.05,0.07,0,0,0,2.51,61.19,0,0,0,0,0,0,22.06,0,0.14,0,0,0,0,0,0,0.22,0.05,0,38.04,0.05,0.12,0,0.22,0,0.16,0,61.19,71.7070788530466,0.141416834988275,0.0633685330347144,"Titicaca-lake"
"566","Titicac_Ttcc-l-2b",-16.18666667,-69.16333333,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,99,84,830,1556,8e-04,45.89731476,"Lake",337,0,-9999,3,2,"Inland Water",0,0,0,13.33,0,0,0,0.16,0,0,0,0.05,0.07,0,0,0,2.51,61.19,0,0,0,0,0,0,22.06,0,0.14,0,0,0,0,0,0,0.22,0.05,0,38.04,0.05,0.12,0,0.22,0,0.16,0,61.19,71.7070788530466,0.141416834988275,0.0633685330347144,"Titicaca-lake"
"567","Titicac_Ttcc-l-30",-16.17495,-69.17808333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,98,83,830,1538,8e-04,45.89731476,"Lake",337,0,-9999,4,1,"Inland Water",0,0,0,13.45,0,0,0,0.1,0,0,0,0.05,0.07,0,0,0,2.35,65.68,0,0,0,0,0,0,17.73,0,0.08,0,0,0,0,0,0,0.22,0.05,0,33.61,0.05,0.12,0,0.22,0,0.1,0,65.68,71.7070788530466,0.141416834988275,0.0633685330347144,"Titicaca-lake"
"568","Titicac_Ttcc-l-31",-16.24808333,-69.13695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,98,86,821,1620,8e-04,45.89731476,"Lake",337,0,0.0900007,4,1,"Inland Water",0,0,0,13.79,0,0,0,0.43,0,0,0,0.05,0.13,0,0,0,4.29,46.35,0,0,0,0,0,0,34.49,0,0.07,0,0,0,0,0,0,0.22,0.05,0,52.64,0.05,0.18,0,0.22,0,0.43,0,46.35,71.7070788530466,0.141416834988275,0.0633685330347144,"Titicaca-lake"
"569","Titicac_Ttcc-l-32",-16.2431,-69.14141667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,98,86,821,1620,8e-04,45.89731476,"Lake",337,0,-9999,4,2,"Inland Water",0,0,0,13.86,0,0,0,0.43,0,0,0,0.05,0.13,0,0,0,4.12,47.3,0,0,0,0,0,0,33.66,0,0.01,0,0,0,0,0,0,0.22,0.05,0,51.65,0.05,0.18,0,0.22,0,0.43,0,47.3,71.7070788530466,0.141416834988275,0.0633685330347144,"Titicaca-lake"
"570","Titicac_Ttcc-l-33",-16.18135,-69.17653333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,98,83,830,1538,8e-04,45.89731476,"Lake",337,0,-9999,4,1,"Inland Water",0,0,0,13.55,0,0,0,0.22,0,0,0,0.05,0.07,0,0,0,2.56,63.97,0,0,0,0,0,0,19.04,0,0.08,0,0,0,0,0,0,0.22,0.05,0,35.23,0.05,0.12,0,0.22,0,0.22,0,63.97,71.7070788530466,0.141416834988275,0.0633685330347144,"Titicaca-lake"
