"","code","lat","long","Water.T","pH","Cond","Turb","Chl","Secchi","Alkalinity","Ca","Mg","K","Na","Si","Cl","NO2","NO3","SO4","PO4","TN","TP","DO..","DO","Carbonate","Silicate","DOC","Waterdepth","MaxDepth","Lake_area","Shore_len","Shore_dev","Vol_total","Vol_res","Vol_src","Depth_avg","Dis_avg","Res_time","Slope_100","Wshd_area","Elevation","area_sub.Basin","area_waterbody","MAT","P.season","MAP","T.season","Connectivity","X..aquatic.habitat","Ecoregion","Freshwater.ecoregion","TRI","tri1","lanfdorm","geology","land.cover","HFP2009","Bare.Desert","Barren.Tundra","Cold.Grassland","Cool.Grasses.and.Shrubs","Cool.Southern.Hemisphere.Mixed.Forests","Corn.and.Beans.Cropland","Crops.and.Town","Crops..Grass..Shrubs","Dry.Woody.Scrub","Evergreen.Broadleaf.Forests","Evergreen.Forest.and.Fields","Fields.and.Woody.Savanna","Forest.and.Field","Glacier.Ice","Grass.Crops","Hot.and.Mild.Grasses.and.Shrubs","Inland.Water","Low.Sparse.Grassland","Montane.Tropical.Forests","Rice.Paddy.and.Field","Savanna..Woods.","Sea.Water","Seasonal.Tropical.Forest","Semi.Desert.Shrubs","Shrub.Deciduous","Shrub.Evergreen","Southern.Hemisphere.Mixed.Forest","Succulent.and.Thorn.Scrub","Tropical.Degraded.Forest","Tropical.Rainforest","Upland.Tundra","Urban","Wooded.Wet.Swamp","Woody.Savanna","Barren","Grassland.and.shrubs","Forests","Savanna","Rainforest","Wetland","Agriculture","Crops.and.town","Urban.1","Inland.water","lake_depth_ratio","lake_catch_ratio","catch_vol_ratio","region"
"3","AL(MNP)_CchGllrt",-11.95089167,-71.32003333,31,8.35,251,3.04,6.9,1,NA,36.7,6.1,1.4,4.8,NA,0.19,NA,NA,1.66,NA,0.31,0.009,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,186.5,0.597716987,251,45,2539,709,0.0084,1.001761375,"Southwest Amazon moist forests",318,6.125,0.687241,1,4,"Tropical Rainforest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02,0,0,0,0,0,0,0,0,0,0,0,0,96.95,0,0,0,0,0,0,0,0,96.95,0,0,0,0,3.02,NA,NA,NA,"Peru-Amazon Lowlands"
"4","AL(MNP)_CchSlvdr",-11.99386667,-71.21794167,25.2,7.32,98,10.16,6.01,0.7,NA,12.2,2.3,1.9,2.1,NA,0.3,NA,NA,0.1,NA,0.85,0.027,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336,186.5,0.597823024,251,44,2612,737,0.0084,1.001761375,"Southwest Amazon moist forests",318,1.5,0.539286,1,4,"Tropical Rainforest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,97.86,0,0,0,0,0,0,0,0,97.86,0,0,0,0,2.12,NA,NA,NA,"Peru-Amazon Lowlands"
"5","AL(MNP)_CochCash",-11.88363333,-71.40837778,31,7.98,162,1.81,1.01,1.4,NA,20.3,4.9,1.3,2.4,NA,0.1,NA,NA,0.11,NA,0.32,0.01,NA,NA,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,93.1,1.219200015,252,45,2462,677,0.0076,1.927455609,"Southwest Amazon moist forests",318,7,0.651739,1,4,"Tropical Rainforest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,0,0,0,0,0,0,0,0,0,0,0,0,96.53,0,0,0,0,0,0,0,0,96.53,0,0,0,0,3.46,NA,NA,NA,"Peru-Amazon Lowlands"
"6","AL(MNP)_CochMazl",-11.84107778,-71.46641111,30.7,7.74,165,7.03,18.53,0.6,NA,20,4.4,2.5,2.4,NA,0.25,NA,NA,0.1,NA,0.57,0.015,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330,149.2,2.948090076,252,45,2413,680,0.0076,1.927455609,"Southwest Amazon moist forests",318,7.875,0.462692,4,1,"Tropical Rainforest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98,0,0,0,0,0,0,0,0,0,0,0,0,96.02,0,0,0,0,0,0,0,0,96.02,0,0,0,0,3.98,NA,NA,NA,"Peru-Amazon Lowlands"
"7","AL(MNP)_CochNuev",-11.85501944,-71.45533611,32.7,8.62,299,29.72,50.96,0.2,NA,23.1,5.4,1.4,32.7,NA,0.27,NA,NA,0.1,NA,1.01,0.096,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,152.7,0.597456992,252,45,2425,677,0.0076,1.927455609,"Southwest Amazon moist forests",318,2,0.699,4,1,"Tropical Rainforest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56,0,0,0,0,0,0,0,0,0,0,0,0,96.42,0,0,0,0,0,0,0,0,96.42,0,0,0,0,3.56,NA,NA,NA,"Peru-Amazon Lowlands"
"8","AmznLwl_CchIsdlV",-12.254375,-70.92073333,NA,NA,NA,NA,NA,NA,NA,14.7,1.6,1.5,1.1,NA,0.176,NA,NA,0.089,NA,0.12,0.008,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,182.8,3.175719976,250,43,2968,790,0.0112,14.44261616,"Southwest Amazon moist forests",318,5,0.643549,6,2,"Tropical Rainforest",1.788530588,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,6.72,0,0,0,0,0,0,0,0,0,0,0,0,93.03,0,0,0,0.19,0,0,0,0.24,93.03,0,0,0,0,6.72,NA,NA,NA,"Peru-Amazon Lowlands"
"9","AmznLwl_CchOtrng",-12.03833333,-71.19101944,24.2,7.53,143,11.96,3.2,0.6,NA,20.3,2.4,1.7,1.9,NA,0.1,NA,NA,0.1,NA,0.41,0.055,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326,139.8,0.597860992,251,44,2650,739,0.0092,5.465780963,"Southwest Amazon moist forests",318,11.125,0.634063,1,4,"Tropical Rainforest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03,0,0,0,0,0,0,0,0,0,0,0,0,97.96,0,0,0,0,0,0,0,0,97.96,0,0,0,0,2.03,NA,NA,NA,"Peru-Amazon Lowlands"
"10","AmznLwl_CochTotr",-11.875075,-71.3909,31.3,7.16,317,29.23,3.01,NA,NA,32,6.7,1.6,24.2,NA,0.26,NA,NA,0.69,NA,0.25,0.01,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347,124.9,0.597488999,252,45,2464,671,0.0076,1.927455609,"Southwest Amazon moist forests",318,2.375,0.779429,4,1,"Tropical Rainforest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,96.43,0,0,0,0,0,0,0,0,96.43,0,0,0,0,3.57,NA,NA,NA,"Peru-Amazon Lowlands"
