"","code","lat","long","Water.T","pH","Cond","Turb","Chl","Secchi","Alkalinity","Ca","Mg","K","Na","Si","Cl","NO2","NO3","SO4","PO4","TN","TP","DO..","DO","Carbonate","Silicate","DOC","Waterdepth","MaxDepth","Lake_area","Shore_len","Shore_dev","Vol_total","Vol_res","Vol_src","Depth_avg","Dis_avg","Res_time","Slope_100","Wshd_area","Elevation","area_sub.Basin","area_waterbody","MAT","P.season","MAP","T.season","Connectivity","X..aquatic.habitat","Ecoregion","Freshwater.ecoregion","TRI","tri1","lanfdorm","geology","land.cover","HFP2009","Bare.Desert","Barren.Tundra","Cold.Grassland","Cool.Grasses.and.Shrubs","Cool.Southern.Hemisphere.Mixed.Forests","Corn.and.Beans.Cropland","Crops.and.Town","Crops..Grass..Shrubs","Dry.Woody.Scrub","Evergreen.Broadleaf.Forests","Evergreen.Forest.and.Fields","Fields.and.Woody.Savanna","Forest.and.Field","Glacier.Ice","Grass.Crops","Hot.and.Mild.Grasses.and.Shrubs","Inland.Water","Low.Sparse.Grassland","Montane.Tropical.Forests","Rice.Paddy.and.Field","Savanna..Woods.","Sea.Water","Seasonal.Tropical.Forest","Semi.Desert.Shrubs","Shrub.Deciduous","Shrub.Evergreen","Southern.Hemisphere.Mixed.Forest","Succulent.and.Thorn.Scrub","Tropical.Degraded.Forest","Tropical.Rainforest","Upland.Tundra","Urban","Wooded.Wet.Swamp","Woody.Savanna","Barren","Grassland.and.shrubs","Forests","Savanna","Rainforest","Wetland","Agriculture","Crops.and.town","Urban.1","Inland.water","lake_depth_ratio","lake_catch_ratio","catch_vol_ratio","region"
"106","Clm-A-E_Ubaque-1",4.5,-73.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2063,109.6,0.092126101,172,42,1136,370,4e-04,0.046835019,"Cordillera Oriental montane forests",305,7.375,0.5975,3,4,"Woody Savanna",15,0,0,10.19,0,0,0,9.32,15.72,0,0,9.91,0,0,0,0,1.29,0.09,0,20.57,0,11.83,0,0,3.16,0.04,1.28,0,0,1.63,3.43,4.91,2.08,0,4.57,0,36.59,32.11,16.4,3.43,0,0,9.32,2.08,0.09,NA,NA,NA,"Colombia-Andes"
"107","Clm-A-E_Ubaque-2",4.5,-73.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2063,109.6,0.092126101,172,42,1136,370,4e-04,0.046835019,"Cordillera Oriental montane forests",305,7.375,0.5975,3,1,"Woody Savanna",15,0,0,10.19,0,0,0,9.32,15.72,0,0,9.91,0,0,0,0,1.29,0.09,0,20.57,0,11.83,0,0,3.16,0.04,1.28,0,0,1.63,3.43,4.91,2.08,0,4.57,0,36.59,32.11,16.4,3.43,0,0,9.32,2.08,0.09,NA,NA,NA,"Colombia-Andes"
"108","Clm-A-E_Ubaque-3",4.5,-73.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2063,109.6,0.092126101,172,42,1136,370,4e-04,0.046835019,"Cordillera Oriental montane forests",305,7.375,0.5975,3,1,"Woody Savanna",15,0,0,10.19,0,0,0,9.32,15.72,0,0,9.91,0,0,0,0,1.29,0.09,0,20.57,0,11.83,0,0,3.16,0.04,1.28,0,0,1.63,3.43,4.91,2.08,0,4.57,0,36.59,32.11,16.4,3.43,0,0,9.32,2.08,0.09,NA,NA,NA,"Colombia-Andes"
"109","Clm-A-E_Ubaque-4",4.5,-73.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2063,109.6,0.092126101,172,42,1136,370,4e-04,0.046835019,"Cordillera Oriental montane forests",305,7.375,0.5975,1,7,"Woody Savanna",15,0,0,10.19,0,0,0,9.32,15.72,0,0,9.91,0,0,0,0,1.29,0.09,0,20.57,0,11.83,0,0,3.16,0.04,1.28,0,0,1.63,3.43,4.91,2.08,0,4.57,0,36.59,32.11,16.4,3.43,0,0,9.32,2.08,0.09,NA,NA,NA,"Colombia-Andes"
"110","Clm-A-E_Ubaque-5",4.5,-73.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2063,109.6,0.092126101,172,42,1136,370,4e-04,0.046835019,"Cordillera Oriental montane forests",305,7.375,0.5975,1,7,"Woody Savanna",15,0,0,10.19,0,0,0,9.32,15.72,0,0,9.91,0,0,0,0,1.29,0.09,0,20.57,0,11.83,0,0,3.16,0.04,1.28,0,0,1.63,3.43,4.91,2.08,0,4.57,0,36.59,32.11,16.4,3.43,0,0,9.32,2.08,0.09,NA,NA,NA,"Colombia-Andes"
"111","Clm-A-E_Ubaque-6",4.5,-73.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2063,109.6,0.092126101,172,42,1136,370,4e-04,0.046835019,"Cordillera Oriental montane forests",305,7.375,0.5975,3,7,"Woody Savanna",15,0,0,10.19,0,0,0,9.32,15.72,0,0,9.91,0,0,0,0,1.29,0.09,0,20.57,0,11.83,0,0,3.16,0.04,1.28,0,0,1.63,3.43,4.91,2.08,0,4.57,0,36.59,32.11,16.4,3.43,0,0,9.32,2.08,0.09,NA,NA,NA,"Colombia-Andes"
"112","Clm-A-E_Ubaque-7",4.5,-73.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2063,109.6,0.092126101,172,42,1136,370,4e-04,0.046835019,"Cordillera Oriental montane forests",305,7.375,0.5975,3,7,"Woody Savanna",15,0,0,10.19,0,0,0,9.32,15.72,0,0,9.91,0,0,0,0,1.29,0.09,0,20.57,0,11.83,0,0,3.16,0.04,1.28,0,0,1.63,3.43,4.91,2.08,0,4.57,0,36.59,32.11,16.4,3.43,0,0,9.32,2.08,0.09,NA,NA,NA,"Colombia-Andes"
"113","Clm-A-E_Ubaque-8",4.5,-73.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2063,109.6,0.092126101,172,42,1136,370,4e-04,0.046835019,"Cordillera Oriental montane forests",305,7.375,0.5975,3,7,"Woody Savanna",15,0,0,10.19,0,0,0,9.32,15.72,0,0,9.91,0,0,0,0,1.29,0.09,0,20.57,0,11.83,0,0,3.16,0.04,1.28,0,0,1.63,3.43,4.91,2.08,0,4.57,0,36.59,32.11,16.4,3.43,0,0,9.32,2.08,0.09,NA,NA,NA,"Colombia-Andes"
"114","Clm-A-E_Ubaque-9",4.5,-73.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2063,109.6,0.092126101,172,42,1136,370,4e-04,0.046835019,"Cordillera Oriental montane forests",305,7.375,0.5975,3,1,"Woody Savanna",15,0,0,10.19,0,0,0,9.32,15.72,0,0,9.91,0,0,0,0,1.29,0.09,0,20.57,0,11.83,0,0,3.16,0.04,1.28,0,0,1.63,3.43,4.91,2.08,0,4.57,0,36.59,32.11,16.4,3.43,0,0,9.32,2.08,0.09,NA,NA,NA,"Colombia-Andes"
"115","Clm-A-E_Verjon-1",4.56,-74.02,13,6.4,8.4,NA,NA,NA,NA,0.193,0.047,0.436,0.644,NA,6,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3468,109.6,0.00971839,82,30,1165,352,4e-04,0.046835019,"Northern Andean p├íramo",305,3.875,0.445381,3,1,"Semi Desert Shrubs",19.7282238,0,0,10.54,0,0,0,10.24,17.76,0,0,5.57,0,0,0,0,1.45,0.02,0,13.03,0,12.7,0,0,2.91,0.14,3.81,0,0,1.03,3.24,3.66,11.95,0,2.01,0,40.27,19.63,14.71,3.24,0,0,10.24,11.95,0.02,NA,NA,NA,"Colombia-Andes"
