"","CollectionName","Country","Collector.Analyst","Year","SiteName","SampleType","Habitat","Substrate","code","region","Lat.DD.S","Long.DD.W"
"Srt-WsA_Stream29","Sorata-EasternAndes","Bolivia","Morales",2007,"Stream 29","modern","River","epilithic","Srt-WsA_Stream29","Sorata-WesternAndes",-15.7,-68.6
"Srt-WsA_Stream30","Sorata-EasternAndes","Bolivia","Morales",2007,"Stream 30","modern","River","epilithic","Srt-WsA_Stream30","Sorata-WesternAndes",-15.7,-68.6
"Srt-WsA_Stream32","Sorata-EasternAndes","Bolivia","Morales",2007,"Stream 32","modern","River","epilithic","Srt-WsA_Stream32","Sorata-WesternAndes",-15.75,-68.65
"Srt-WsA_Stream31","Sorata-EasternAndes","Bolivia","Morales",2007,"Stream 31","modern","River","epilithic","Srt-WsA_Stream31","Sorata-WesternAndes",-15.75,-68.634
"Srt-WsA_Stream28","Sorata-EasternAndes","Bolivia","Morales",2007,"Stream 28","modern","River","epilithic","Srt-WsA_Stream28","Sorata-WesternAndes",-15.751,-68.635
"Srt-WsA_Stream27","Sorata-EasternAndes","Bolivia","Morales",2007,"Stream 27","modern","River","epilithic","Srt-WsA_Stream27","Sorata-WesternAndes",-15.769,-68.652
"Srt-WsA_Stream33","Sorata-EasternAndes","Bolivia","Morales",2007,"Stream 33","modern","River","epilithic","Srt-WsA_Stream33","Sorata-WesternAndes",-15.851,-68.635
