"","CollectionName","Country","Collector.Analyst","Year","SiteName","SampleType","Habitat","Substrate","code","region","Lat.DD.S","Long.DD.W"
"Cochbmb_LgnChllc","Cochabamba","Bolivia","Fritz",2007,"Laguna Challacaba","core top","Lake","","Cochbmb_LgnChllc","Cochabamba",-17.597,-65.569
