"","CollectionName","Country","Collector.Analyst","Year","SiteName","SampleType","Habitat","Substrate","code","region","Lat.DD.S","Long.DD.W"
"AL(MNP)_CochMazl","Amazon Lowland (Manu NP)","Peru","Fritz",2013,"Cocha Maizal","core top","River","","AL(MNP)_CochMazl","Peru-Amazon Lowlands",-11.841,-71.466
"AL(MNP)_CochNuev","Amazon Lowland (Manu NP)","Peru","Fritz",2013,"Cocha Nueva","core top","River","","AL(MNP)_CochNuev","Peru-Amazon Lowlands",-11.855,-71.455
"AmznLwl_CochTotr","Amazon Lowlands","Peru","Fritz",2013,"Cocha Totora","surface sediment","River","epipelon","AmznLwl_CochTotr","Peru-Amazon Lowlands",-11.875,-71.391
"AL(MNP)_CochCash","Amazon Lowland (Manu NP)","Peru","Fritz",2013,"Cocha Cashu","core top","River","","AL(MNP)_CochCash","Peru-Amazon Lowlands",-11.884,-71.408
"AL(MNP)_CchGllrt","Amazon Lowland (Manu NP)","Peru","Fritz",2013,"Cocha Gallareta","core top","River","","AL(MNP)_CchGllrt","Peru-Amazon Lowlands",-11.951,-71.32
"AL(MNP)_CchSlvdr","Amazon Lowland (Manu NP)","Peru","Fritz",2013,"Cocha Salvador","core top","River","","AL(MNP)_CchSlvdr","Peru-Amazon Lowlands",-11.994,-71.218
"AmznLwl_CchOtrng","Amazon Lowlands","Peru","Fritz",2013,"Cocha Otoronga","surface sediment","River","epipelon","AmznLwl_CchOtrng","Peru-Amazon Lowlands",-12.038,-71.191
"AmznLwl_CchIsdlV","Amazon Lowlands","Peru","Fritz",2013,"Cocha Isla de los Valles","surface sediment","River","epipelon","AmznLwl_CchIsdlV","Peru-Amazon Lowlands",-12.254,-70.921
