"","CollectionName","Country","Collector.Analyst","Year","SiteName","SampleType","Habitat","Substrate","code","region","Lat.DD.S","Long.DD.W"
"AmznLwl_LagnClrd","Amazon Lowlands","Bolivia","Fritz",2012,"Laguna Colorada","surface sediment","Lake","epipelon","AmznLwl_LagnClrd","Bolivia-Amazon Lowlands",-14.002,-66.817
"AmznLwl_LagunBrv","Amazon Lowlands","Bolivia","Fritz",2012,"Laguna Brava","surface sediment","Lake","epipelon","AmznLwl_LagunBrv","Bolivia-Amazon Lowlands",-14.092,-66.825
"AL(Mdd)_LgnChlln","Amazon Lowland (Madidi)","Bolivia","Fritz",2012,"Laguna Chalalan","core top","Lake","","AL(Mdd)_LgnChlln","Bolivia-Amazon Lowlands",-14.427,-67.922
"AL(Mdd)_LgnSntRs","Amazon Lowland (Madidi)","Bolivia","Fritz",2012,"Laguna Santa Rosa","core top","Lake","","AL(Mdd)_LgnSntRs","Bolivia-Amazon Lowlands",-14.492,-67.866
"AmznLwl_LagnOpbs","Amazon Lowlands","Bolivia","Fritz",2012,"Laguna Opabusu","surface sediment","Lake","epipelon","AmznLwl_LagnOpbs","Bolivia-Amazon Lowlands",-19.094,-63.5
