,depth,upper_age,lower_age,lake,Achnanthdium.pyrenaicum,Achnanthes.cf.convergens,Achnanthes.cf.exilissima,Achnanthidium.exiguum,Achnanthes.microcephala,Psammothidium.sacculus,Achnanthes.sp.1.LLAVIUCU,Psammothidium.subatomoides,Achnanthidium.minutissimum,Achnanthidium.minutissimum.var.scotica,Adlafia.minuscula,Adlafia.suchlandtii,Amphora.ovalis,Amphora.pediculus,Amphora.veneta,Anomoeoneis.sphaerophora,Aulacoseira.alpigena,Aulacoseira.ambigua,Aulacoseira.cf.distans,Aulacoseira.granulata,Aulacoseira.granulata.var.angustissima,Aulacoseira.perglabra,Aulacoseira.spp,Brachysira.microcephala.sensu..neoxilis,Brachysira.spp,Brachysira.vitrea,Brachysira.brebissoni,Caloneis.bacillum,Caloneis.cf.undulatiformis,Caloneis.sp.1,Caloneis.tenuis,Cavinula.cocconeiformis,Cavinula.pseudoscutiformis,Chammaepinularia.cf.soherensis.var.hassiaca,Chammaepinularia.sp,Cocconeis.neothumensis,Cocconeis.placentula.var.euglypta,Cocconeis.placentula.var.lineata,Cocconeis.placentula.var.placentula,Craticula.accomoda,Craticula.cuspidata,Cyclostephanos.invisitatus,Cyclotella.meneghiniana,Cyclotella.sp.1,Cymbella.aspera,Cymbella.cf.affinis,Cymbella.cymbiformis..cystula,Cymbella.lanceolata,Cymbella.prostratum,Cymbopleura.naviculiformis,Delicata.delicatula,Denticula.kuetzingii,Diadesmis.cf.arcuata,Diadesmis.confervacea,Diadesmis.contenta,Diadesmis.sp.1.LLAVIUCU,Diatoma.mesodon,Diatoma.tenuis,Diploneis.pseudovalis,Diploneis.subovalis,Discostella.stelligera,Encyonema.cf.chilense,Encyonema.cf.tumidula,Encyonema.hebridicum,Encyonema.jemtlandicum,Encyonema.minutiforme,Encyonema.minutum,Encyonema.neogracile,Encyonema.perpusillum,Encyonema.prostratum,Encyonema.silesiacum,Encyonema.silesiacum.var.elegans,Encyonema.vanoyei,Encyonopsis.cf.krammerioides,Encyonopsis.cf.microcephala,Encyonopsis.cf.rumrichae,Encyonopsis.difficiliformis,Encyonopsis.schneideri,Encyonopsis.sp.1.LLAVIUCU,Encyonopsis.sp.2.LLAVIUCU,Encyonopsis.subminuta,Eolimna.minima,Eolimna.subminuscula,Epithemia.adnata,Ephitemia.cf.argus,Epithemia.sorex,Ephitemia.spp,Epithemia.turgida,Eucocconeis..flexella,Eunotia.bilunaris,Eunotia.cf.andinofrequens,Eunotia.cf.arcus,Eunotia.cf.implicata,Eunotia.cf.major,Eunotia.formica,Eunotia.incisa,Eunotia.minor,Eunotia.monodon,Eunotia.pectinalis,Eunotia.sp.1.LLAVIUCU,Eunotia.spp..girdle.view,Eunotia.tecta,Fallacia.sp.1.LLAVIUCU,Fragilaria.capucina.var.gracilis,Fragilaria.capucina,Fragilaria.cf.amphicephala,Fragilaria.cf.capucina,Fragilaria.cf.filiformis,Ulnaria.delicatissima,Fragilaria.capucina.var.gracilis.1,Fragilaria.nanana,Pseudostaurosira.parasitica,Synedra.rumpens,Fragilaria.rumpens.var.fragilarioides,Fragilaria.santamerensis,Fragilaria.tenera,Fragilaria.vaucheriae,Frustulia.crassinerva,Frustulia.rhomboides,Frustulia.vulgaris,Geisleria.decussis,Gomphonema.acuminatum,Gomphonema.affine,Gomphonema.angustatum,Gomphonema.truncatum.var.capitatum,Gomphonema.cf.auritum,Gomphonema.cf.brasiliense,Gomphonema.cf.exilissima,Gomphonema.cf.geisslerae,Gomphonema.cf.krammeri,Gomphonema.cf.minusculum,Gomphonema.cf.subclavatum,Gomphonema.cf.vibrio,Gomphonema.clavatum,Gomphonema.coronatum,Gomphonema.gracile,Gomphonema.lagenula,Gomphonema.parvulum,Gomphonema.pumilum.var.rigidum,Gomphonema.sp.1.LLAVIUCU.cf.netriviale,Gomphonema.sp.2.LLAVIUCU..cf.variostriatum,Gomphonema.sp.3.LLAVIUCU..aff.anjae.Rumrich.et.al.200.T124,Gomphonema.spp,Gomphonema.truncatum,Gomphonrma.sp.4.LLAVIUCU,Hannaea.arcus,Hantzschia.amphioxys,Hantzschia.cf.elegans,Kobayasiella.cf.subtilissima,Luticola.acidoclinata,Luticola.cf.aequatorialis,Luticola.cf.lagerheimii,Luticola.mutica,Luticola.nivalis,Luticola.sp,Luticola.undulata,Mastogloia.elliptica,Mastogloia.smithii.var.lacustris,Melosira.varians,Navicula.angusta,Navicula.antonii,Adlafia.bryophila,Navicula.cf.arvensis,Navicula.cf.luciae,Navicula.cf.veneta,Navicula.cryptocephala,Navicula.cryptotenella,Sellaphora.disjuntca,Navicula.medioconvexa,Geissleria.modica,Navicula.radiosa,Navicula.radiosa.var.parva,Navicula.sp..2.LLAVIUCU,Navicula.sp.1,Navicula.trivialis,Navicula.veneta,Navicula.viridula,Navicula.viridula.var.rostellata,Navicula.viridulacalcis,Sellaphora.vitabunda,Navicymbula.pusilla,Neidium.iridis,Nitzschia.amphibia,Nitzschia.cf.acicularis,Nitzschia.cf.archibaldii,Nitzschia.cf.communis,Nitzschia.cf.elliptica,Nitzschia.cf.palea.var.debilis,Nitzschia.cf.paleacea,Nitzschia.cf.perminuta,Nitzschia.cf.recta,Nitzschia.dissipata,Nitzschia.elegantula,Nitzschia.fonticola,Nitzschia.frustulum,Nitzschia.frustulum.var.bulnheimiana,Nitzschia.gracilis,Nitzschia.inconspicua,Nitzschia.intermedia,Nitzschia.lacuum,Nitzschia.linearis,Nitzschia.microcephala,Nitzschia.oberheimiana,Nitzschia.palea,Nitzschia.perminuta,Nitzschia.recta,Nitzschia.semirobusta,Nitzschia.sigma,Nitzschia.sinuata.var.delognei,Nitzschia.sociabilis,Nitzschia.sp.1.TOREADORA,Nitzschia.spp,Nupela.praecipua,Nupela.sp.1.LLAVIUCU,Nupela.sp.2.LLAVIUCU,Orthoseria.roseana,Pinnularia.borealis,Pinnularia.divergens,Pinnularia.gibba,Pinnularia.maior,Pinnularia.martinii,Pinnularia.microstauron,Pinnularia.obscura,Pinnularia.rupestris,Pinnularia.sp.1.LLAVIUCU,Pinnularia.subgibba,Placoneis.symmetrica,Planothidium.cf.delicatulum,Planothidium.frequentissimum,Planothidium.lanceolatum,Planothidium.rostratum,Planothidium.salvadorianum,Planothidium.spp,Psammothidium.cf.lacus.vulcani,Achnanthes.daoensis,Pseudostaurosira.brevistriata,Pseudostaurosira.brevistriata.var.inflata,Pseudostaurosira.cf.decipiens,Pseudostaurosira.cf.leptostauron,Pseudostaurosira.parasitica.1,Reimeria.sinuata,Rhoicosphenia.abbreviata,Rhopalodia.brebissoni,Rhopalodia.gibba,Rhopalodia.musculus,Sellaphora.laevissima,Sellaphora.pupula,Sellaphora.stroenii,Stauroneis.anceps,Stauroneis.gracilis,Staurosira.construens.var.venter,Staurosira.sp.1.LLAVIUCU,Staurosira.sp.1.NAPALE,Staurosira.spp,Staurosirella.leptostauron,Staurosirella.pinnata,Fragilaria.pinnata.var.lancettula,Staurosirella.subcapitata,Stenopterobia.delicatissima,Stenopterobia.spp,Stephanodiscus.hantzschii,Stephanodiscus.parvus,Surirella.linearis,Surirella.spp,Tabellaria.flocculosa.str.IV,Tabellaria.tabulata,Ulnaria.cf.ulna,Ulnaria.cf.ulna.var.amphyrhynchus,Ulnaria.cf.ulna.var.danica,Ulnaria.oxyrhynchus,Ulnaria.sp.1.LLAVIUCU,Ulnaria.ulna,Ulnaria.ulna.var.contracta,Achnanthidium.cf.catenatum,Amphora.cf.delicatissima,Amphora.copulata,Aulacoseira.cf.valida,Brachysira.brebissonii,Brachysira.microcephala,Brachysira.minor,Brachysira.neoexilis,Brachysira.styriaca,Caloneis.alpestris,Caloneis.cf.silicula,Cavinula.lapidosa,Chamaepinnularia.hassiaca,Craticula.acidoclinata,Craticula.molestiformis,Craticula.pampeana,Craticula.subminuscula,Cyclotella.glomerata,Cymbella.cf.aspera,Cymbella.cymbiformis,Cymbopleura.cf.amphicephala,Cymbopleura.inca,Diadesmis.arcuata,Diadesmis.cf.contenta,Encyonema.cf.elginensis,Encyonema.neomesianum,Encyonema.silesiacum.var.altensis,Encyonema.supergracile,Encyonopsis.cesatii,Encyonopsis.cf.dificiliformis,Encyonpsis.cf.krammeroides,Encyonopsis.sp.1,Epithemia.argus,Epithemia.geoppertania,Eucocconeis.alpestris,Eunotia.andinofrequens,Eunotia.flexuosa,Eunotia.implicata,Eunotia.praerupta.var..bigibba,Eunotia.cf.subarcuatoides,Eunotia.tenella,Fallacia.ecuadoriana,Fragilaria.santaramensis,Fragilaria.sp.1,Pseudostaurosira.zeilleri,Frustulia.corneliae,Frustulia.cf.guayanensis.ssp.ecuadoriana,Frustulia.cf.magaliesmontana,Frustulia.neomundana,Frustulia.saxonica,Frustulia.undosa,Geissleria.lateropunctata,Gomphonema.auritum,Gomphonema.brasiliense,Gomphonema.cf.cathetralis,Gomphonema.cf.gracile,Gomphonema.cf.netriviale,Gomphonema.subclavatum,Gomphonema.cf.subtile,Gomphonema.sp.1..cf.variostriatum,Hantzschia.elongata,Kobayasiella.cf.jaagii,Kobayasiella.cf..micropunctata,Kobayasiella.parasubtilissima,Kobayasiella.cf.pseudosubtillisima,Krasskella.sp.1,Luticola.aequatorialis,Microcostatus.cf.naumanii,Navicula.cf.heimansoides.sensu.lato,Navicula.reidiana,Navicula.sp.1.Pinan,Navicula.viridulicalcis,Neidium.ampliatum,Neidium.bisulcatum,Neidium.cuneatum,Neidium.dubium,Nitzschia.cf.acidoclinata,Nitzschia.cf.clandestina,Nitzschia.cf.filiformis,Nitzschia.exilis,Nitzschia.liebertruthii,Nitzschia.cf.monochorum,Nitzschia.neotropica,Nitzschia.cf.tropica,Nupela.sp.1,Nupela.lapidosa,Nupela.cf.rumrichorum,Pinnularia.acrosphaeria,Pinnularia.divergentissima,Pinnularia.gigaformis,Pinnularia.graciloides,Pinnularia.notabilis,Pinnularia.rhombarea,Pinnularia.saprophila,Pinnularia.stomatophora,Pinnularia.subrumbrosa,Pinnularia.tsoneka,Pinnularia.viridis,Planothidium.delicatulum,Psammothidium.grischunum,Psammothidium.sp.1,Pseudostaurosira.microstriata,Rhoicosphenia.cf.californica,Rossithidium.pussilum,Sellaphora.fusticulus,Stauroneis.gracilior,Stauroneis.heinii,Stauronies.subgracilis,Staurosira.cf.aventralis,Staurosira.sp.1..cf.laucensis.var..laucensis,Stenopterobia.densistriata,Stephanodiscus.cf.alpinus,Surirella.guatemalensis,Surirella.minuta,Surirella.tenera,Synedra.famelica,Tabellaria.fenestrata,Tabellaria.flocculosa,Achnanthes.exigua,Achnanthes.subatomoides,Amphora.copulata..lybica,Aulacoseira.distans,Caloneis.silicula,Craticula.ambigua,Craticula.halophila,Cymbella.affine,Diatom.moniliformis,Diploneis.smithii,Encyonopsis.microcephala,Encyonopsis.minuta,Ephitemia.adnata,Ephitemia.argus,Ephitemia.sorex,Ephitemia.turgida,Fallacia.cf.pygmaea,Fallacia.spp,Fragilara.gracilis,Fragilaria.acus,Fragilaria.delicatissima,Fragilaria.spp,Frankophila.similioides,Gomphonema.sp.1,Gomphonema.sp.2,Hantzschia.amphyoxis,Hippodonta.hungarica,Lemnicola.hungarica,Luticola.sp.,Navicula.capitatoradiata,Navicula.cf.harderi,Navicula.cf.microcari,Navicula.cryotocephala,Navicula.lohmanii,Nitzschia.aff.levidensis,Nitzschia.amphibia.var.elongata,Nitzschia.calida,Nitzschia.cf.fonticola,Nitzschia.cf.gracilis,Nitzschia.cf.palea,Nitzschia.cf.palea.debilis,Nitzschia.cf.pusilla,Nitzschia.cf.radicula,Orthoseira.roseana,Sellaphora.seminulum,Sellaphora.subminuscula,Staurosirella.pinnata.lancettula,Surirella.ovalis,Tabularia.tabulata,Tryblionella.apiculata,Achnanthes.cf.conspicua,Achnanthes.spp,Planothidium.cf..delicatula,Benthic.unknown.girdle,Cyclostephanos.andinus,Cyclotella.spp,Cymbelloid.spp,Cymbella.cistula,Cymbella.cf..cymbiformis,Denticula.elegans,cf.Eolimnia.minuta,Fragilaria.spp..planktonic,Fragilaria.biceps,Fragilaria.crotonensis,Gomphonema.vibrio.v..pumilum,Gomphonema.vibrio.girdle,Other.gomphonema,Hippodonta.capitata,Navicula.cf.cari,Navicula.vulpina,Cavinula....molliculus,Navicula.spp,Nitzschia.dissipata.media,Nitzschia.cf..frustulum,Nitzschia.sp..1,Nitzschia.fonticola.lacuum,Pseudostaurosira.construens.v..venter,Staurosira.construens.fo..subsalina,Synedra.tenera,Epithemia.spp,Cocconeis.titicacaensis,Cocconeis.spp,Staurosira.construens,Tabularia.fasciculata,Martyana.spp,Pinnularia.cf.borealis,Pinnularia.spp,Rhopalodia,Amphora.cf.libyca,Mastogloia.spp,Diploneis.spp,Cymbella.spp,Chaetoceros,Luticola.spp,Hantszschia.spp,Pseudostaurosira.cf.dicpiens,Entomoneis.cf.paludosa.subsalina,Entomoneis.cf.pseudoduplex,Tryblionella.spp,Campylodiscus,Aulacoseria.granulata,Eunotia.spp,Halamphora.spp,Sellaphora.spp,Planothidium.cf.frequentisimum,Planothidium.cf.haynaldii,Adlafia.sp,Encyonospis.krammeri,Encyonema.gracile,Encyonema.cf.difficiliformis,Encyonema.dificiliformis,Encyonema.spp,Cymbopleura.sublanceolata,Cymbella.cf.naviculiformis,Cymbella.265,Encyonema.cf.mesiana,Encyonema.spp.1,Gomphonema.affine.subangustatum,Gomphonema.gracile...neotriviale,Gomphonema.parvulum.and.minutum,Gomphonema.aff.cleveii,Diadesmis.cf.pantropica,Diadesmis.templiana,Diademis.cf.arcuata,Diploneis.elliptica.var.elliptica,Diadesmis.gallica,Navicula.cf.digna,Navicula.soehrensis,Luticola.goeppertiana,Eunotia.nymanniana,Eunotia.bilunaris.v..mucophila,Eunotia.bidens,Eunotia.naegelii,Eunotia.cf.naeglii,Eunotia.cf.microcephala,Eunotia.praerupta,Pseudostaurosira.pseudoconstruens,Fragilaria.rhomboides,Fragilaria.sopotensis,Fragilaria.subsalina,Fragilaria.cf.mimetica,Frustulia.cf.guayanensis,Fragilaria.cf.crotonensis,Fragilaria.sp.1.DESCANSO,Frustulia.spp,Navicula.leptiostriata,Navicula.cf..subtilissima,Nitzschia.aff.kurzeana..200,Nitzschia.paleacea.or.acidoclinata.o.fonticola,Nitzschia.microcephala..o.fonticola.o.acidoclinata,Neidium.spp,Caloneis.spp,Caloneis.undulatiformis,Pinnularia.cf.superdivergentissima,Pinnularia.neomajor,Pinnularia.subcapitata,Pinnularia.subrostrata,Pinnularia.gibba.and.subgibba,Pinnularia.microstaruron,Pinnularia.viridis..esoxiformis,Pinnularia.184,Pinnularia.paulensis,Pinnularia.gigantiformis,Placoneis.sp,Sellaphora.cf.laevissima,Stauroneis.phoenicenteron,Stauroneis.spp,Stauroneis.reichardii,Staurosira.pseudoconstruens.and.construens,Staurosira.cf.subsalina,Surirella.sp.1.DESCANSO,Surirrella.linearis,Achnanthes.cf..saccula,Benthic.girdle..unknown,Cybella.cistula,Fragilaria.capucina.v..vaucheriae,Fragilaria.ulna.Synedra.acus,Gomphonema..pumilum,Gomphonema.pumilum.girdle,Mastogloia.braunii,Hippodonta.capitata.v..hungarica,Gomphonema.cf..pumilum.v..saprophorum,Navicula.cari,Navicula.cryptomeniscus,Fallacia.pygmaea,Nitzschia.sp..fonticola....palea,Pseudostaurosira.subsalina,Aneumastis.cf.tusculus,Aulacoseira.aff.humilis,Brachysira.serians,Cocconeis.placentula.sensu.lato,Cyclotella.atomus,Cymbella.sp.1,Cymbopleaura.inca,Diadesmis.sp.1.cf.templiniana,Encyonema.schneideri,Encyonema.rumrichae,Encyonopsis.dificilliformis,Encyonopsis.medicinalis,Encyonopsis.krammeroides,Eolimna.sp.1,Eunotia.muscicola,Eunotia.perpusilla,Fragilaria.capucina.sensu.lato,Fragilaria.cf.heidenii,Fragilaria.santaremensis,Fragilaria.sp.1.Pinan,Fragilariforma.virescens,Gomphonema.geisslerae,Gomphonema.cf.netrivale,Gomphonema.cf.variostriatum,Humidophila.sp.1,Kobayasiella.jaagii,Kobayasiella.subtilissima,Lindavia.sp.1.aff.krammeri,Luticola.cf.stigma,Meridion.circulare,Navicula.cf.cryptofallax,Navicula.cf.cryptotenella,Navicula.cf.lundii,Navicula.notha.sensu.lato,Navicula.cf.reichardtiana,Navicula.rhynchocephela,Naviculadicta.nanogomphonema,Neidium.productum,Neidium.sacoense,Nitzschia.small,Nitzschia.palea.var..tenuirostris,Nitzschia.cf.sublinearis,Nitzschia.cf.linearis,Nitzschia.vermicularis,Nupela.sp,Pinnularia.borealis.complex,Planothidium.lemmermannii,Sellaphora.disjuncta,Sellaphora.stauroneioides,Stauroforma.cf.exiguiformis,Stauroneis.aueri,Stauroneis.aff.borrichii,Stauroneis.neohyalina,Stauroneis.subgracilis,Staurosira.laucensis.var..laucensis,Staurosira.laucensis.var..vulpina,Stenopterobia.densitriata,Stephanodiscus.cf.minutulus,Surirella.cf.angusta,Achnanthidium.minutissimum.sensu.lato
1,1,-63,-59,llaviucu,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,2,5,0,0,0,0,3,0,0,0,0,0,34,0,0,263,0,0,0,0,0,0,0,0,0,24,0,0,0,0,3,0,0,8,0,3,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,3,0,0,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8,0,0,0,4,18,7,0,0,0,0,0,0,0,42,0,0,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-59,-55,llaviucu,0,0,0,0,0,0,1,0,67,22,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,7,0,0,0,0,0,0,0,0,0,0,39,0,0,333,0,0,0,0,0,1,0,0,0,7,0,0,0,0,7,0,0,7,0,15,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,18,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,14,0,0,0,0,0,0,0,49,0,0,32,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-55,-51,llaviucu,0,0,0,0,1,4,3,0,109,10,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,3,5,0,0,0,0,0,0,0,0,0,0,35,0,0,269,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,14,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,7,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,7,10,0,0,0,0,0,0,0,38,0,0,30,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,-51,-46,llaviucu,0,0,0,0,0,3,0,0,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,5,0,13,1,0,0,0,0,1,0,0,0,0,0,26,0,0,304,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,15,5,0,0,0,0,0,0,0,35,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
